id,user_id,timestamp,ip_address,country,browser,device_type,operating_system,user_agent,login_successful,ip_address_int,login_hour
66539127-a044-46d1-b6c1-053b45938c40,62131c11-7c8b-410f-aeae-39e2d9e7ad34,2025-06-17 16:28:19,183.99.117.31,FR,Chrome,Tablet,Windows,Chrome/82 Windows,True,3076748575,16
5d465129-949f-466d-b522-647d45c90282,62131c11-7c8b-410f-aeae-39e2d9e7ad34,2025-06-18 08:00:19,183.99.117.31,FR,Chrome,Tablet,Windows,Chrome/53 Windows,True,3076748575,8
2638a4c6-9cd7-4318-ba91-67595a31dff1,62131c11-7c8b-410f-aeae-39e2d9e7ad34,2025-06-18 03:50:19,183.99.117.31,FR,Chrome,Tablet,Windows,Chrome/50 Windows,True,3076748575,3
54dee167-982e-43f8-83f6-c19977f6a921,62131c11-7c8b-410f-aeae-39e2d9e7ad34,2025-06-18 06:40:19,183.99.117.31,CN,Chrome,Tablet,Windows,Chrome/97 Windows,True,3076748575,6
12b1d952-56e1-4b9b-8e4a-eb61f83fa0c8,62131c11-7c8b-410f-aeae-39e2d9e7ad34,2025-06-18 18:47:19,183.99.117.31,FR,Chrome,Tablet,Windows,Chrome/77 Windows,True,3076748575,18
daed21d5-a59d-4f24-a325-1d9eec37034c,5d19341c-0229-4977-bae0-57262235256e,2025-07-01 06:39:43,114.70.70.190,JP,Chrome,Desktop,Windows,Chrome/94 Windows,True,1917208254,6
1a8b9194-2f79-4752-b963-4cffcd8eb776,5d19341c-0229-4977-bae0-57262235256e,2025-07-01 22:09:43,114.70.70.190,JP,Chrome,Desktop,Windows,Chrome/59 Windows,True,1917208254,22
04ed4c92-435a-4318-9231-92b2cb57775f,5d19341c-0229-4977-bae0-57262235256e,2025-07-02 07:32:43,114.70.70.190,JP,Chrome,Desktop,Windows,Chrome/52 Windows,True,1917208254,7
ed005a3b-cb67-4b2f-8daf-3d246b2c239d,5d19341c-0229-4977-bae0-57262235256e,2025-07-02 21:51:43,114.70.70.190,JP,Chrome,Desktop,Windows,Chrome/73 Windows,True,1917208254,21
d0b3bccc-7bfe-4ad8-a785-c6999698c9c4,5d19341c-0229-4977-bae0-57262235256e,2025-07-03 07:52:43,114.70.70.190,JP,Chrome,Desktop,Windows,Chrome/85 Windows,True,1917208254,7
4d4ae20d-121a-463f-93d9-a08181512675,5d19341c-0229-4977-bae0-57262235256e,2025-07-03 13:12:43,114.70.70.190,US,Chrome,Desktop,Windows,Chrome/73 Windows,True,1917208254,13
02b02881-860e-4c41-a461-e85bf634a7d2,5d19341c-0229-4977-bae0-57262235256e,2025-07-04 02:52:43,114.70.70.190,JP,Chrome,Desktop,Windows,Chrome/52 Windows,True,1917208254,2
011e5e27-0b7a-4216-adab-5f95b8100aec,5d19341c-0229-4977-bae0-57262235256e,2025-07-04 06:32:43,114.70.70.190,JP,Chrome,Desktop,Windows,Chrome/93 Windows,True,1917208254,6
8f2efead-aaec-48aa-b817-76b2c4c85afe,5d19341c-0229-4977-bae0-57262235256e,2025-07-04 12:39:43,218.147.28.119,JP,Chrome,Desktop,Windows,Chrome/99 Windows,True,3667074167,12
0d0513b2-6b76-4609-a221-7e816ef1be98,5d19341c-0229-4977-bae0-57262235256e,2025-07-05 03:39:43,114.70.70.190,JP,Chrome,Desktop,Windows,Chrome/76 Windows,True,1917208254,3
cdc6e07e-78ab-4093-a7e0-33ef08ee8a65,2eec8bff-e819-47a6-9691-e3448f7f1241,2025-06-29 11:52:24,144.243.155.159,AU,Firefox,Desktop,macOS,Firefox/61 macOS,True,2431884191,11
17eac802-eddb-4034-9cf9-4f37ed34a8fc,2eec8bff-e819-47a6-9691-e3448f7f1241,2025-06-30 02:59:24,144.243.155.159,AU,Firefox,Desktop,macOS,Firefox/76 macOS,True,2431884191,2
94020775-83b5-47a7-9f1e-9edc27708856,2eec8bff-e819-47a6-9691-e3448f7f1241,2025-06-30 03:29:24,144.243.155.159,AU,Firefox,Desktop,macOS,Firefox/61 macOS,True,2431884191,3
410a87fa-55e2-478c-8e77-7e10c319227e,2eec8bff-e819-47a6-9691-e3448f7f1241,2025-06-30 16:08:24,144.243.155.159,AU,Firefox,Desktop,macOS,Firefox/71 macOS,True,2431884191,16
52ef4da9-5c8e-472c-85b6-83396aaf6b02,2eec8bff-e819-47a6-9691-e3448f7f1241,2025-07-01 05:34:24,144.243.155.159,AU,Firefox,Desktop,macOS,Firefox/76 macOS,True,2431884191,5
a8190f56-206a-4bea-872e-3af2ea343bbf,2eec8bff-e819-47a6-9691-e3448f7f1241,2025-07-01 20:23:24,144.243.155.159,AU,Firefox,Desktop,macOS,Firefox/97 macOS,True,2431884191,20
d0f69d82-d139-4568-b0b7-3a09e778b664,2eec8bff-e819-47a6-9691-e3448f7f1241,2025-07-02 01:01:24,144.243.155.159,AU,Firefox,Desktop,macOS,Firefox/60 macOS,True,2431884191,1
29affd64-8983-46ea-9576-1d7be6639a91,2eec8bff-e819-47a6-9691-e3448f7f1241,2025-07-02 02:56:24,144.243.155.159,AU,Firefox,Desktop,macOS,Firefox/74 macOS,True,2431884191,2
ffbcdbd4-35ca-4423-9f6c-d674d3786c03,2eec8bff-e819-47a6-9691-e3448f7f1241,2025-07-02 17:40:24,144.243.155.159,AU,Firefox,Desktop,macOS,Firefox/80 macOS,True,2431884191,17
d41d998d-641d-49ab-bb1b-e4eb24acd886,2eec8bff-e819-47a6-9691-e3448f7f1241,2025-07-02 08:57:24,144.243.155.159,AU,Firefox,Desktop,macOS,Firefox/100 macOS,True,2431884191,8
318d3545-316c-4d92-897e-1a4a2460b4cd,80eecc01-a170-4f8e-9657-88431e609e99,2025-07-01 19:20:44,90.133.159.198,DE,Firefox,Tablet,Windows,Firefox/75 Windows,True,1518706630,19
b882e3f5-1acd-418b-a5ca-5ca680891d2a,80eecc01-a170-4f8e-9657-88431e609e99,2025-07-02 01:01:44,90.133.159.198,DE,Firefox,Tablet,Windows,Firefox/67 Windows,True,1518706630,1
5bbf4163-4069-46e8-b5b7-6434b113857f,80eecc01-a170-4f8e-9657-88431e609e99,2025-07-02 15:51:44,90.133.159.198,DE,Firefox,Tablet,Windows,Firefox/54 Windows,True,1518706630,15
7b91dbf5-cd1e-4095-acb0-8f065441a4db,80eecc01-a170-4f8e-9657-88431e609e99,2025-07-03 08:26:44,90.133.159.198,DE,Firefox,Tablet,Windows,Firefox/99 Windows,True,1518706630,8
6fcd31d8-5176-49f9-8d73-13218abe6082,80eecc01-a170-4f8e-9657-88431e609e99,2025-07-03 13:16:44,90.133.159.198,DE,Firefox,Tablet,Windows,Firefox/72 Windows,True,1518706630,13
0a6e9d0a-8200-40b2-ba37-b2d683957f93,80eecc01-a170-4f8e-9657-88431e609e99,2025-07-03 20:10:44,90.133.159.198,DE,Firefox,Tablet,Windows,Firefox/93 Windows,True,1518706630,20
adfe052a-7da4-41c2-907a-1b4fa27cf386,80eecc01-a170-4f8e-9657-88431e609e99,2025-07-04 05:24:44,90.133.159.198,DE,Firefox,Tablet,Windows,Firefox/71 Windows,True,1518706630,5
54cd66b3-4103-4752-9335-5e1565439863,80eecc01-a170-4f8e-9657-88431e609e99,2025-07-04 07:27:44,90.133.159.198,DE,Firefox,Tablet,Windows,Firefox/66 Windows,True,1518706630,7
bb26cba5-f0ac-4d4e-ad76-9339dc744646,80eecc01-a170-4f8e-9657-88431e609e99,2025-07-04 09:23:44,90.133.159.198,DE,Chrome,Tablet,Windows,Chrome/88 Windows,True,1518706630,9
d52896e8-b6a1-4fa8-8557-a7a76df0aae1,80eecc01-a170-4f8e-9657-88431e609e99,2025-07-04 21:54:44,90.133.159.198,DE,Firefox,Tablet,Windows,Firefox/100 Windows,True,1518706630,21
ff73dfb5-3014-4104-ad15-9e77d4dec1c7,bbdd6358-003a-4c5b-8533-4cf86dee3f5b,2025-06-22 02:02:11,148.158.75.70,CN,Safari,Tablet,iOS,Safari/74 iOS,True,2493401926,2
c77c9ca2-cdef-4f07-bd4f-13fb011ec630,bbdd6358-003a-4c5b-8533-4cf86dee3f5b,2025-06-22 17:28:11,148.158.75.70,CN,Safari,Tablet,iOS,Safari/86 iOS,True,2493401926,17
c2eadfcc-83f2-4bef-865c-901b79caa219,bbdd6358-003a-4c5b-8533-4cf86dee3f5b,2025-06-22 20:47:11,148.158.75.70,CN,Safari,Tablet,iOS,Safari/66 iOS,True,2493401926,20
6c01787b-9186-4e5c-9211-fd7674c4f196,bbdd6358-003a-4c5b-8533-4cf86dee3f5b,2025-06-22 21:37:11,148.158.75.70,CN,Safari,Tablet,iOS,Safari/95 iOS,True,2493401926,21
1f989f17-29fa-4945-b95a-bde025d1ce65,bbdd6358-003a-4c5b-8533-4cf86dee3f5b,2025-06-23 05:08:11,148.158.75.70,CN,Safari,Tablet,iOS,Safari/50 iOS,True,2493401926,5
6f13edd7-7b02-43c1-aeaf-0efaed2e2ca8,bbdd6358-003a-4c5b-8533-4cf86dee3f5b,2025-06-23 18:58:11,148.158.75.70,CN,Safari,Tablet,iOS,Safari/84 iOS,True,2493401926,18
48a13117-877e-441a-ab42-1725972007ae,bbdd6358-003a-4c5b-8533-4cf86dee3f5b,2025-06-24 11:05:11,148.158.75.70,CN,Safari,Tablet,iOS,Safari/97 iOS,True,2493401926,11
b9c15106-68d0-4c6a-9ca7-45c74f492c58,bbdd6358-003a-4c5b-8533-4cf86dee3f5b,2025-06-24 14:31:11,148.158.75.70,CN,Safari,Tablet,iOS,Safari/73 iOS,True,2493401926,14
352adcfd-5a25-4607-8cf4-743b133df17c,bbdd6358-003a-4c5b-8533-4cf86dee3f5b,2025-06-25 06:47:11,148.158.75.70,CN,Safari,Tablet,iOS,Safari/92 iOS,True,2493401926,6
2f6f4273-ecf5-430d-ab37-7135fb434592,bbdd6358-003a-4c5b-8533-4cf86dee3f5b,2025-06-25 17:30:11,148.158.75.70,CN,Safari,Tablet,iOS,Safari/70 iOS,True,2493401926,17
2f4d51ab-0364-4878-9871-9a0adebc05d8,6b6c9104-7f73-4b4a-b19b-ee92843270b5,2025-06-25 19:51:20,166.168.117.39,IN,Edge,Mobile,iOS,Edge/76 iOS,True,2796057895,19
09e8d96e-6b16-48db-b654-2e5527d8876b,6b6c9104-7f73-4b4a-b19b-ee92843270b5,2025-06-26 01:30:20,166.168.117.39,IN,Edge,Mobile,iOS,Edge/75 iOS,True,2796057895,1
78df2589-fb97-4460-86ec-e3462115dd94,6b6c9104-7f73-4b4a-b19b-ee92843270b5,2025-06-26 13:28:20,166.168.117.39,IN,Edge,Mobile,iOS,Edge/68 iOS,True,2796057895,13
652a27eb-8822-4706-a8e8-264f1ba7b366,6b6c9104-7f73-4b4a-b19b-ee92843270b5,2025-06-26 23:00:20,166.168.117.39,IN,Edge,Mobile,iOS,Edge/58 iOS,True,2796057895,23
03db85a5-b470-4863-bfee-6e1f490ea43c,6b6c9104-7f73-4b4a-b19b-ee92843270b5,2025-06-27 02:21:20,166.168.117.39,IN,Edge,Mobile,iOS,Edge/76 iOS,True,2796057895,2
21a9a93a-6b17-4082-9c12-d48134193930,6b6c9104-7f73-4b4a-b19b-ee92843270b5,2025-06-27 08:54:20,166.168.117.39,IN,Edge,Mobile,iOS,Edge/93 iOS,True,2796057895,8
e1645264-9b32-4258-bee2-e9017a1af454,6b6c9104-7f73-4b4a-b19b-ee92843270b5,2025-06-27 11:57:20,166.168.117.39,IN,Edge,Mobile,iOS,Edge/89 iOS,True,2796057895,11
f4e3669c-9071-4701-aac9-31617c07966b,6b6c9104-7f73-4b4a-b19b-ee92843270b5,2025-06-27 18:57:20,166.168.117.39,IN,Edge,Mobile,iOS,Edge/85 iOS,True,2796057895,18
ce500b0d-a28c-4720-bb29-e7bdd26ac565,6b6c9104-7f73-4b4a-b19b-ee92843270b5,2025-06-28 00:13:20,166.168.117.39,IN,Edge,Mobile,iOS,Edge/68 iOS,True,2796057895,0
f266a9e1-1b79-4d3a-832f-0a13dc42da40,6b6c9104-7f73-4b4a-b19b-ee92843270b5,2025-06-28 10:39:20,166.168.117.39,IN,Edge,Mobile,iOS,Edge/91 iOS,False,2796057895,10
433f919d-081d-46f7-aeb5-b05c62ee576a,8ee5bde7-35ad-4d72-a1cd-be0c4aa02425,2025-06-28 22:18:50,223.138.77.223,CN,Safari,Mobile,Android,Safari/63 Android,True,3750383071,22
7a9e14cc-5b8a-439b-b3c4-1d960542de77,8ee5bde7-35ad-4d72-a1cd-be0c4aa02425,2025-06-29 07:06:50,223.138.77.223,CN,Safari,Mobile,Android,Safari/80 Android,True,3750383071,7
bbdd070d-8864-4234-becb-57edfe44bedc,8ee5bde7-35ad-4d72-a1cd-be0c4aa02425,2025-06-29 20:43:50,223.138.77.223,CN,Safari,Mobile,Android,Safari/100 Android,True,3750383071,20
3a8bb4cd-b9c9-41e0-9044-3858bbce3d12,8ee5bde7-35ad-4d72-a1cd-be0c4aa02425,2025-06-30 09:21:50,223.138.77.223,CN,Safari,Mobile,Android,Safari/60 Android,True,3750383071,9
c0870473-0898-4c7e-8ba8-bd4382e87989,8ee5bde7-35ad-4d72-a1cd-be0c4aa02425,2025-06-30 20:40:50,223.138.77.223,CN,Safari,Mobile,Android,Safari/55 Android,True,3750383071,20
8c0a1efd-be54-4a78-b936-96dc9ae24d3f,8ee5bde7-35ad-4d72-a1cd-be0c4aa02425,2025-07-01 02:28:50,223.138.77.223,CN,Safari,Mobile,Android,Safari/55 Android,False,3750383071,2
4356e663-6ba1-4430-b267-271c4665b0cc,8ee5bde7-35ad-4d72-a1cd-be0c4aa02425,2025-07-01 15:22:50,223.138.77.223,CN,Safari,Mobile,Android,Safari/65 Android,True,3750383071,15
4a6a0ac4-129e-4106-985b-a8f50c8ec5d5,8ee5bde7-35ad-4d72-a1cd-be0c4aa02425,2025-07-01 19:17:50,223.138.77.223,CN,Safari,Mobile,Android,Safari/62 Android,True,3750383071,19
f4000280-4d43-4ba0-80ac-eb5c78e185ae,8ee5bde7-35ad-4d72-a1cd-be0c4aa02425,2025-07-01 23:32:50,141.94.118.253,CN,Safari,Mobile,Android,Safari/80 Android,True,2371778301,23
410f2cae-df39-4afb-9c21-25012a0ab639,8ee5bde7-35ad-4d72-a1cd-be0c4aa02425,2025-07-02 12:43:50,223.138.77.223,CN,Safari,Mobile,Android,Safari/54 Android,True,3750383071,12
d1bac2ba-103c-4b77-a947-17818737c174,1c49a218-113f-493c-a03a-52588956a431,2025-06-21 05:31:10,167.51.75.10,BR,Safari,Desktop,iOS,Safari/94 iOS,True,2805156618,5
01e7608c-dd27-42e2-bba4-b1f61b42edab,1c49a218-113f-493c-a03a-52588956a431,2025-06-21 12:09:10,167.51.75.10,BR,Safari,Desktop,iOS,Safari/81 iOS,True,2805156618,12
86e53edb-bda6-40b7-a361-774f309a9329,1c49a218-113f-493c-a03a-52588956a431,2025-06-21 19:03:10,167.51.75.10,BR,Safari,Desktop,iOS,Safari/65 iOS,True,2805156618,19
bd449907-195e-4d06-8f3e-1f5b8b4893ba,1c49a218-113f-493c-a03a-52588956a431,2025-06-21 21:39:10,167.51.75.10,BR,Safari,Desktop,iOS,Safari/91 iOS,True,2805156618,21
a2ba10c7-4dae-41f2-aa06-b7f57d140d7c,1c49a218-113f-493c-a03a-52588956a431,2025-06-22 09:28:10,167.51.75.10,BR,Safari,Desktop,iOS,Safari/50 iOS,True,2805156618,9
b89d2769-f8fc-41a8-b351-57f0f184ebee,1c49a218-113f-493c-a03a-52588956a431,2025-06-23 00:14:10,167.51.75.10,BR,Safari,Desktop,iOS,Safari/99 iOS,True,2805156618,0
df18b1c3-77cf-4111-ab8f-095ee869ef14,1c49a218-113f-493c-a03a-52588956a431,2025-06-23 13:36:10,167.51.75.10,BR,Safari,Desktop,iOS,Safari/77 iOS,True,2805156618,13
eb3390b6-dce1-4bec-bc38-44bfd8dbfba1,1c49a218-113f-493c-a03a-52588956a431,2025-06-23 21:36:10,167.51.75.10,BR,Safari,Desktop,iOS,Safari/53 iOS,False,2805156618,21
6ed4cd03-fa7b-41fa-8db7-2ff69185a201,1c49a218-113f-493c-a03a-52588956a431,2025-06-24 13:20:10,167.51.75.10,BR,Safari,Desktop,iOS,Safari/57 iOS,True,2805156618,13
32f87b3f-1051-49f6-bb46-fab4bdf77d7c,1c49a218-113f-493c-a03a-52588956a431,2025-06-25 03:05:10,167.51.75.10,BR,Safari,Desktop,iOS,Safari/79 iOS,True,2805156618,3
fba10dab-de7a-438f-8174-dbc150bab91a,6c70c2cf-46c7-4ea0-aaee-dba7ea951fcf,2025-07-04 09:38:50,192.12.116.202,JP,Opera,Mobile,iOS,Opera/98 iOS,True,3222041802,9
4de5baef-0bab-4417-820b-1fd9928c467c,6c70c2cf-46c7-4ea0-aaee-dba7ea951fcf,2025-07-05 00:55:50,192.12.116.202,JP,Opera,Mobile,iOS,Opera/78 iOS,True,3222041802,0
605f1ad1-5f03-441c-a8da-9ba8a03e93e3,6c70c2cf-46c7-4ea0-aaee-dba7ea951fcf,2025-07-05 11:27:50,192.12.116.202,JP,Opera,Mobile,iOS,Opera/96 iOS,True,3222041802,11
d639dff2-a1b2-4eb3-99bb-0db37c194d8c,6c70c2cf-46c7-4ea0-aaee-dba7ea951fcf,2025-07-06 02:45:50,192.12.116.202,JP,Opera,Mobile,iOS,Opera/82 iOS,True,3222041802,2
baab1f5f-12e2-4a35-81a4-73f2d8704ac1,6c70c2cf-46c7-4ea0-aaee-dba7ea951fcf,2025-07-06 10:06:50,192.12.116.202,JP,Opera,Mobile,iOS,Opera/85 iOS,True,3222041802,10
612f16c8-099d-43e8-af56-aee0e079a054,6c70c2cf-46c7-4ea0-aaee-dba7ea951fcf,2025-07-06 12:53:50,192.12.116.202,JP,Opera,Mobile,iOS,Opera/97 iOS,True,3222041802,12
4e831a48-7e81-4c41-a7d0-20c900f1f6a1,6c70c2cf-46c7-4ea0-aaee-dba7ea951fcf,2025-07-06 20:38:50,192.12.116.202,JP,Opera,Mobile,iOS,Opera/66 iOS,True,3222041802,20
44877949-19d0-40f0-9c08-ef7dc61e055e,6c70c2cf-46c7-4ea0-aaee-dba7ea951fcf,2025-07-07 11:03:50,192.12.116.202,JP,Opera,Mobile,iOS,Opera/90 iOS,True,3222041802,11
bc1a00b9-8e6a-4324-ae9a-88cd37de9296,6c70c2cf-46c7-4ea0-aaee-dba7ea951fcf,2025-07-07 19:24:50,192.12.116.202,JP,Opera,Mobile,iOS,Opera/90 iOS,False,3222041802,19
31f549f1-d1b9-42ec-9ce6-bf24c1211e95,6c70c2cf-46c7-4ea0-aaee-dba7ea951fcf,2025-07-07 14:39:50,192.12.116.202,JP,Opera,Mobile,iOS,Opera/68 iOS,False,3222041802,14
9768406d-871c-4851-8dd1-937a0bce6eba,b4894dcb-bdc9-4da7-8302-1e62b99888c8,2025-06-14 03:17:36,4.184.195.134,DE,Edge,Mobile,Linux,Edge/84 Linux,True,79217542,3
d4dcb3e6-921b-49a6-afa5-845eebf1fa9c,b4894dcb-bdc9-4da7-8302-1e62b99888c8,2025-06-14 04:44:36,4.184.195.134,DE,Edge,Mobile,Linux,Edge/58 Linux,True,79217542,4
da9b43f0-b203-4ba8-94c0-6884ebb2e513,b4894dcb-bdc9-4da7-8302-1e62b99888c8,2025-06-14 07:23:36,4.184.195.134,DE,Edge,Mobile,Linux,Edge/64 Linux,True,79217542,7
aa965cda-6c18-4a18-82f0-413d6a8ac1ba,b4894dcb-bdc9-4da7-8302-1e62b99888c8,2025-06-14 14:00:36,4.184.195.134,DE,Edge,Mobile,Linux,Edge/94 Linux,True,79217542,14
1344afec-41ed-4647-b07a-df7597f6cf75,b4894dcb-bdc9-4da7-8302-1e62b99888c8,2025-06-14 16:41:36,4.184.195.134,DE,Edge,Mobile,Linux,Edge/95 Linux,True,79217542,16
9b379ce8-0068-4ad6-a346-7e45ab9ae126,b4894dcb-bdc9-4da7-8302-1e62b99888c8,2025-06-14 09:24:36,4.184.195.134,DE,Edge,Mobile,Linux,Edge/84 Linux,True,79217542,9
60b10550-d8fd-4e2f-8b4a-33df506ce897,b4894dcb-bdc9-4da7-8302-1e62b99888c8,2025-06-14 10:32:36,4.184.195.134,DE,Edge,Mobile,Linux,Edge/63 Linux,True,79217542,10
214867de-9353-4a97-b48b-1b08338bf903,b4894dcb-bdc9-4da7-8302-1e62b99888c8,2025-06-14 17:15:36,4.184.195.134,DE,Edge,Mobile,Linux,Edge/99 Linux,True,79217542,17
9c4f8139-e8d8-43bf-91af-4816c0da53bd,b4894dcb-bdc9-4da7-8302-1e62b99888c8,2025-06-15 05:12:36,4.184.195.134,DE,Edge,Mobile,Linux,Edge/51 Linux,True,79217542,5
af381a15-c19c-44f0-8743-e5fd54402194,b4894dcb-bdc9-4da7-8302-1e62b99888c8,2025-06-15 18:20:36,4.184.195.134,DE,Edge,Mobile,Linux,Edge/86 Linux,True,79217542,18
c244ab30-347f-476f-803b-aaa0e6e326c8,ab1738ac-053a-43fa-b817-7e40e39560fd,2025-06-16 20:19:34,204.123.192.8,RU,Safari,Mobile,Windows,Safari/98 Windows,True,3430662152,20
b0020510-fa89-4731-923f-9f1cb19c20a9,ab1738ac-053a-43fa-b817-7e40e39560fd,2025-06-17 03:03:34,204.123.192.8,RU,Safari,Mobile,Windows,Safari/76 Windows,True,3430662152,3
30ffb96c-786e-40cb-be2e-c4f58436c984,ab1738ac-053a-43fa-b817-7e40e39560fd,2025-06-17 12:19:34,204.123.192.8,RU,Safari,Mobile,Windows,Safari/97 Windows,True,3430662152,12
64635f4d-b58a-46b2-ad18-c09ed3d53fc2,ab1738ac-053a-43fa-b817-7e40e39560fd,2025-06-18 00:56:34,204.123.192.8,RU,Safari,Mobile,Windows,Safari/84 Windows,True,3430662152,0
6ce11d1f-7d26-479b-8faf-27568814d45f,ab1738ac-053a-43fa-b817-7e40e39560fd,2025-06-18 14:40:34,204.123.192.8,RU,Safari,Mobile,Windows,Safari/88 Windows,True,3430662152,14
27d6072a-75d6-42cd-9e46-2607a46afa57,ab1738ac-053a-43fa-b817-7e40e39560fd,2025-06-18 23:04:34,204.123.192.8,RU,Safari,Mobile,Windows,Safari/64 Windows,True,3430662152,23
a819901e-8ebf-4941-b936-881e1665ba29,ab1738ac-053a-43fa-b817-7e40e39560fd,2025-06-18 08:47:34,204.123.192.8,RU,Safari,Mobile,Windows,Safari/71 Windows,True,3430662152,8
3c4c41a3-ff12-45b2-a4cf-e64b84cc7c0a,ab1738ac-053a-43fa-b817-7e40e39560fd,2025-06-18 22:29:34,204.123.192.8,RU,Safari,Mobile,Windows,Safari/75 Windows,True,3430662152,22
f560e069-be13-448c-82c2-a49977fe663a,ab1738ac-053a-43fa-b817-7e40e39560fd,2025-06-19 12:54:34,204.123.192.8,RU,Safari,Mobile,Windows,Safari/79 Windows,True,3430662152,12
ecedb65f-a69b-4516-a82f-e88eac1e371b,ab1738ac-053a-43fa-b817-7e40e39560fd,2025-06-19 23:36:34,204.123.192.8,RU,Safari,Mobile,Windows,Safari/84 Windows,True,3430662152,23
5eb00527-7a01-4ebe-8c1f-64ae59d88065,c579b188-e427-41e2-a833-d703146eab40,2025-06-27 14:40:12,202.67.79.192,US,Safari,Tablet,iOS,Safari/51 iOS,True,3393408960,14
372391ed-a1d5-46fb-a0a8-58e9d7a15ead,c579b188-e427-41e2-a833-d703146eab40,2025-06-27 16:10:12,202.67.79.192,US,Safari,Tablet,iOS,Safari/91 iOS,True,3393408960,16
8a026756-1967-4846-87eb-1b6355de0c94,c579b188-e427-41e2-a833-d703146eab40,2025-06-27 23:33:12,202.67.79.192,US,Safari,Tablet,iOS,Safari/58 iOS,True,3393408960,23
7a9cd1a6-4764-4f31-9cef-6b8aa8bc88ca,c579b188-e427-41e2-a833-d703146eab40,2025-06-28 14:25:12,202.67.79.192,US,Safari,Tablet,iOS,Safari/79 iOS,True,3393408960,14
988159cc-dda5-4872-9094-b2dfa6588bef,c579b188-e427-41e2-a833-d703146eab40,2025-06-28 17:36:12,202.67.79.192,US,Safari,Tablet,iOS,Safari/53 iOS,True,3393408960,17
7b9e5f6e-856c-481b-8b44-7cdf20f467b4,c579b188-e427-41e2-a833-d703146eab40,2025-06-29 01:26:12,202.67.79.192,US,Firefox,Tablet,iOS,Firefox/70 iOS,True,3393408960,1
fd6a7e52-f3d0-4a53-b1a5-7b2dd4feffc9,c579b188-e427-41e2-a833-d703146eab40,2025-06-29 16:21:12,202.67.79.192,US,Safari,Tablet,iOS,Safari/76 iOS,True,3393408960,16
4f0a9c58-8b32-4df5-ae56-796db36e75c8,c579b188-e427-41e2-a833-d703146eab40,2025-06-30 00:27:12,146.1.234.151,US,Safari,Tablet,iOS,Safari/51 iOS,True,2449599127,0
2870d19d-7c6c-46a7-a37d-a0c7e413be4b,c579b188-e427-41e2-a833-d703146eab40,2025-06-30 01:25:12,202.67.79.192,US,Safari,Tablet,iOS,Safari/72 iOS,True,3393408960,1
a74fa1da-e19a-4a45-aacc-910a8ef6be63,c579b188-e427-41e2-a833-d703146eab40,2025-06-30 14:49:12,169.180.27.151,US,Safari,Tablet,iOS,Safari/91 iOS,True,2847153047,14
b9b759eb-8a98-42a0-8712-2d228f227660,d69b8452-aac3-49a5-8df3-76bbeb1b36f2,2025-06-27 16:14:06,18.229.196.218,US,Chrome,Desktop,macOS,Chrome/51 macOS,True,317048026,16
d21d8249-eb5f-4ebc-b5a8-907f0cd67e2d,d69b8452-aac3-49a5-8df3-76bbeb1b36f2,2025-06-28 02:55:06,18.229.196.218,US,Chrome,Desktop,macOS,Chrome/59 macOS,True,317048026,2
db843faa-0285-43b1-9f24-b6b08ff47e50,d69b8452-aac3-49a5-8df3-76bbeb1b36f2,2025-06-28 07:04:06,18.229.196.218,US,Chrome,Desktop,macOS,Chrome/58 macOS,True,317048026,7
9290a38e-80e1-46f4-a88f-9be3cad6c425,d69b8452-aac3-49a5-8df3-76bbeb1b36f2,2025-06-28 15:13:06,18.229.196.218,US,Chrome,Desktop,macOS,Chrome/92 macOS,True,317048026,15
492cc20c-2167-4fed-a24a-44669e06ec3c,d69b8452-aac3-49a5-8df3-76bbeb1b36f2,2025-06-28 17:15:06,18.229.196.218,US,Chrome,Desktop,macOS,Chrome/86 macOS,True,317048026,17
d13b080d-2017-43c2-b1b2-d6b643e3208a,d69b8452-aac3-49a5-8df3-76bbeb1b36f2,2025-06-29 01:16:06,18.229.196.218,US,Chrome,Desktop,macOS,Chrome/94 macOS,True,317048026,1
bec7e369-b79b-4b18-9c42-1eb1713e3634,d69b8452-aac3-49a5-8df3-76bbeb1b36f2,2025-06-29 11:41:06,18.229.196.218,US,Edge,Desktop,macOS,Edge/88 macOS,True,317048026,11
f6facf84-ad00-4a4c-bf1e-d0f72392e6d9,d69b8452-aac3-49a5-8df3-76bbeb1b36f2,2025-06-30 00:01:06,18.229.196.218,US,Chrome,Desktop,macOS,Chrome/57 macOS,True,317048026,0
f34cc5a3-6f2a-4eed-8844-96f5459bff83,d69b8452-aac3-49a5-8df3-76bbeb1b36f2,2025-06-30 02:53:06,18.229.196.218,US,Chrome,Desktop,macOS,Chrome/69 macOS,True,317048026,2
85b9c72c-1a96-44d5-8eb9-530ea6d4db2f,d69b8452-aac3-49a5-8df3-76bbeb1b36f2,2025-06-30 18:49:06,187.233.241.252,US,Chrome,Desktop,macOS,Chrome/69 macOS,True,3152671228,18
2d050632-3175-4c4e-baf5-c3f1f51f5a20,20da1198-a21a-4ccb-b4e5-7e6bb3224aa2,2025-07-03 08:40:18,172.245.223.157,AU,Safari,Tablet,Android,Safari/54 Android,True,2901794717,8
2458f51f-1da6-4e4b-8d0a-aacccf7c6a52,20da1198-a21a-4ccb-b4e5-7e6bb3224aa2,2025-07-03 18:51:18,172.245.223.157,AU,Safari,Tablet,Android,Safari/94 Android,True,2901794717,18
